AccountID,Amount
15V9nnqu6zAgPPtVe4tzScreCu5gwn5nvLe7QgEeWuT5jhEH,5.00
148DaUeoV64z7aG8nhu7FHnSmcUFdV33RNWx4SVC2k8udNDJ,5.00
12mkWNS6vVF6CfxWaSP5MSnXtpds9z2UbAeCqVDDoE9fZFds,35.00
145T7WsWyamKBWnVhz5sK4BHVZdYLxTfS6MtJjjoGpiMcDCB,10.00
14DnBuA7Qt4ZywXJ2pWSG8AtMcAWNJZzRJHeF6X7xmAxXQmE,"1,000.00"
16Cjcc4BNDEhYj16mPmat1bXNjWqPX1dZ5HqpL9MgCSV8is6,40.00
14SXFFSBEbk7ebeVbNQXFKSYVrqGgGQMujKbvMsqbEcjCpvF,8.00
152x5jZfvxstsr3Yp768d5j2YpXroiwVhXb9SGThUjX7r3qa,90.00
12QbkW6kPCRi7qi4DPsNMF6RJ9W3AE8Cdo6SzntSHfPhouSF,5.00
16hRqYxjRWNYwjYu3LPFChV2hFi364rFccj2ovTorXtGM4qs,50.00
15V66fBVcRKGeJvjybkzvuACR2drxAQsFnYKGhb4yh9f6c7e,5.00
121FoH7xaJ9mMeAW7CokDff8qhUDTiga5dGtTQbt1qw41pVN,10.00
12mHijC9pKZHdWcXU38yfVhq348zyz8jzwEoyKaecTAKuTtr,5.00
15rVNQpst81CmQEJmwbTeMV3WALTqWnEoq517fDuwXKRZi83,10.00
13icgVsNJHfXtzSt2KEd7iuasYng8TVj1WZhRy3Ry6b44eWd,5.00
145wngTqKDhvU1Ww7bzUZt67YdRJweBVfs3UnwyR6vCyvc1d,10.00
1Bms9TBwsEM2bzcYhc25FoZp7BKXxDpvGstQ21qtqBqWQoL,5.00
1A8CeR4Bz3xWntT851MbWqdY9oDTDg7SY2V826MkYp5fpPH,10.00
1bJ8Cb8BZqoW2m86aPNQNxsrz7SeTMBKPqxmxVUQT66YBEM,10.00
15M6ztGYk4RaVijFsekH4YtFkNdoJr8mStdkhbuA4o2AUnCq,5.00
16eDZSfv57XgWkeKCki5EczuZkRAuFCPtpkb1HU7h94Mpyi,6.00
14BL4QJRGyRzo186hydZWqPa5yj4kzHkd4Pxq7TNzE3JRg73,25.00
12BTCt4WGKkESrwtdiMSwTQJ4c7AZBukofPZtGQNPpGGW21i,16.00
1xRyKPak8wNorxdkxiGuUpS5BDZTPJuqzfCJYrckgm4X3Z9,72.00
14DRoucVHuqtZmZjtPaTKw4PWWniX68dGVuBV5hjMKMT4Pw6,5.00
16kjKr3DYQcaiJT7NxNznwzskZhfKrhdJ88Dp1u9wZCFkRGX,10.00
14NEircNpdTohkWmmDVAotGcgdKK6SCaZiCx2CsRnio1hMN8,26.00
12WjNHkYR8KYz7bYCemYLAeMrrhDLbgZWfgvMjBnKC3TEdf5,50.00
12y3mzEC8GSKDaRTnA8DvAABh3Y9F32fZeTEd4geXJig3riE,10.50
15PVDhMMy6D4x7AQLvaMXrbnxVZZFPZhhkUxnuZ1B4VsptVi,10.00
14rGj5dq7eiGJoDQsBHQhQKVgW71X4WLjV3TmBsJLHBxNw5x,10.10
124KVWeqD7aYrXquvUXHJZZXDzitLRzAMRHYGY6btX3gGXjG,250.00
12s83iHKCN1JpdhRhCs2yDdH4CKLhYWupdQjAFEzX2DCg9e2,32.00
126jgDWRTrv1t3h8uxQDZfHjZQtAXP6TxpYBSbuENDv6cv7f,10.00
16P8YkdiK2ewf8o3sdPxQUjTRGiLST2CdKDUrsoaHFXvrK25,20.00
14im5wC4PzQZ4mtXBnhgGzkmnEdyGqPcqsrM4GmrzjoL71RA,18.00
14QdjfiagsC1st3iXXGPMNSBmAQU3Zwo9ZypxGPYuYcVdZHu,"1,000.00"
136EgDDNtrAhKVeX5GaGPFiomeKob9Kf2U1bM1DF8aLMrY6R,30.00
15Lzqt92RcgtVTByWHF4zZj56dVikx33B2nuXKwHPFcSTcsn,449.00
14zKZ9bNDp9aEskuZC1g31j9AvdYyyLuqBYLoWHgkkfNbxh5,5.00
16VNSE19rh9ENKxmjUtyXzmMt6tc8HBnyv6Vphy84tUj3kPe,697.00
12mk42x6pfrCn1YhpJwGRUs2VX4uHfw7er3DczvLcg9gyWpA,85.00
14z39d2ZmkKECgTUW7umsTyGzNZQuecPifTr3vKiskgH1hns,17.00
15BWcuq6Wernan4ycDwoA4buWwcR3bLeqp6YWNWwFLaRX29J,11.00
14QZYh3bSaCiwQXD6pdPdsje2dGn8F8dErEmf95pi2xmExSz,20.00
15Az8jArzhzAosSkwFaPWwjqykTiQbxDfMQkex9hpdJJuNP1,10.00
16DPgf2ywf8HR5WhQfjXdoGXc2Fsi45DTpsqjUQ6iuvWCQ6Y,102.25
1nLUwDrhffKiE1LYPUsyBqRirRmrcwwZVLWhXBAnE1rdSgG,5.00
165apu9CJaGgpHfNnZhzuyxDrkntWKeJX3WEqjfG9i7HhvSh,"30,000.00"
12jUdktoBBvKxevpidCaCcCswz1K6d291CtuLvvDDjggeqwx,10.00
1RKPq9CkCDKicqQKZftx7kbCRHWSPvYAQJiG5bXMVStFfG9,25.00
1ChiTeotuyfYnSRdU569A3CTCTExzupEu9o8Q59Eft3R5pS,210.00
16PDWZGyD6zVzeG8NoueHivrDDAYKLPzWuRsArj3kS28Yk7u,25.00
155uYiYCn8kZN2DHgV94fa7gmHwZZf5K8AYCthfKd5apKT1B,5.00
14DXRhqZjJsDEPDsxQwnyPJYxjcsiLkjCvJaBz23zexfJavG,500.00
15r5PiYhpf3tKzeK7jFyuW4fCwLsyFCCNf23yUWYgBiNUvsE,21.00
12LKvqMUST2nLgGAgUrtXNBEw3LXX2Wa4zQj4R83nHJju7eC,181.00
16czFheEGdXdSfxHNj7AJXEQkE7fwuxVzt4qhYbQ9a4rHq6X,30.00
163KbJinTjeCkrTWnNfi267dow2ueGDRGkCo82JbYpaxJfKZ,5.30
16fTePvZmVbcVVCSxqAWcc16Mmhxxb2bj4TJAdp5wF9XMSrk,5.00
1246pXonxsWRB1AFrWswiRxsdSArq6R6vyd719g6A1WWasH5,6.00
16Zhqof27sQaWrMJSBBazUR3cT8KEviBv5mLzLukirbvsBJh,20.00
15kwvz8fFYSbDF6znj9uvnNxanqqCDQzRWeCKNJt7zrDJmUm,50.00
12isUmBnXC9YBx3Xs77k95EcDLn3BzacSM4cDJ3TgQS7Sy9W,200.00
13NHXw3j5rd5XXRPWeKxf7MdDQAFqSqVGhbZpMyfBk7y9J7K,20.00
12YxgJXyxZ7xmECiJYUrQcY81KodySymhuEs1KGPNF3mLVf7,304.40
14T6SaSAXHYgSTWpPZNuxKirj28pqw9diqCnUNDeZ1z4BrZh,20.00
13GdDpRmZ3uJv3LmqtN34h2MfX4xuKsAkQUtoqdxjn7QWn1q,85.30
1qQg7fJhwxq8ZJRCBR6xD45V19tRw8Rnytps5XXHaoqXjWq,8.00
16SFLF9o758hQUsnXXF6kP1Pc8i69MDbuok7oUe3orHAVzqq,120.00
13EFtmTZN5qz4eap5mA5fsnvtwot66yFfgFprGqsW6nMWxSj,100.00
1KqATutpxQjiTYukFC3CjtQH2c8EibJUad42SVG8Vi8BMxc,5.00
168456KqfFpYu2jTBUbH1oh93dVvAcuPjr98oP6eGUjKBnur,10.00
12VeZqwd3nJJWzshtpXqBaURefMmwCXyYH3xkVMgYyp9M3jQ,195.00
15Pp1HcEPxu6Z58SHiKJQrbdss2Y2B3pgd9BodUHxNt9pz4r,15.70
13RGgXrzxpUyuJYGiGEzF7mrEXdMt2ueSH2X7khvs35LTDs6,25.00
13jSuBkqrw21n3jH6Q1fu34sufABFKwYw6XqmM2F33vAhPB3,50.00
1FHwWN2Adis7N1NhKvk9QA5f1LFiG3h6RDoKZgk6SNw8Q71,20.00
14j1qbbRKv2qcgCZgKRkCx3EJLGhXhU7htoRJRrmKSRb3pZ5,300.00
13zU7eHRaWmJjKRzKAzwBx7cDvzF2fFPme7EoesprtxuF6ZK,137.00
13Gexpa6ewQAPD3Mh8pjCxMZ9GwKTyS4i4yAxuiBg5fxJXnP,55.00
14iHUcBpGsyexi2rXV7WHucmjJLGSu2yVmYJDCGP4UKbrFmA,50.00
15MWx1Tu6vi34x6VCsMwghLuQAD6KcMSqZRuUj5LWxY8nyVe,300.00
14MHQCBTMVpm7xZhfxxLcPRa3XZwgxnmz1h5a1GU66yB6zdW,50.00
167rGWRYbZzYZ6nAAKyj9uHBxwroSwbcx1NQ8swjAsvK6gjs,50.00
14EKtJFkLnAKy1QLByr5YVLwZnVkCzvDA873KrcKQry5FNFp,50.00
1msn2CX72iEHoCPu7Z8BhoSBwXA9iJ4JwLJTaXt7Jt3TZem,50.00
14W3o9rE6PjMXyrUeJ46fxeFTbj9hN5drQcYGBKsYkpuxpcc,50.00
1HwUvNGq4i42QtJgPNNENbcfDHYEEBBBrKu7f2kFsRGwU72,50.00
13gKpacXUPF8aKnbhdJjXHMMeCdnycejnJ8gVScx1BhKomxf,50.00
16kpzZQ2gJbWKmkziDMTw43vKfEv4xi1S5pFDyhpVSgtGQMy,50.00
14gNWQu81tMJ7MvT65Ma17tkYtmcyeHkd5HovdNsUL1YQM6q,50.00
16Uaa2Kup93pM3bUP91zXFen3P1PxiWG1jBrfbbX9vpbwueE,50.00
1k6hNxRxZoFwE9evu8aNhaBPXgiR7W2d3j2vQxmbc9nMGgc,50.00
162SDBsdLYXZhKqyQR5nRFvjANUUsFNb9GZHBrnArJUGhUeR,50.00
13mMcr5Y81HuUJVZ5KCM1NdPGYMu4n1FqgjnwNDLhGZrmAqY,50.00
12E3v5CusoKpX82CckAYguU6zY6qZXExdrg1h4U9Hk2sxB64,50.00
155qZCR6zURKDwLzGDsWnwakr5RRCmNLZHh7HwM95Gvotapm,50.00
14G8SxMArXwFEzPr4RqPVhYvwGN5TkNmrVYU26bhN5r1GXur,50.00
15txKC6hVfGpar7cHieDJrSWctf7MEGpeumLMp1fxNoBAXHX,50.00
15au8WWatxtZbyoupa2efRviFg23GFT861tSDtPgNFkG7qKk,100.00
1EHebEPcU9iHTCZuRaddT3HwxMNDdnrMNG7a6BJU5zLQWG9,50.00
13KEjhhcSnE7iAYxybUzubEF2ieH3zjgmFTDvx71LY8ZbGTS,50.00
1QntMN4tKaXm4QvVgGaHVYJGStygU24aepobDVPDmgpDiEu,70.00
1xJ9zFEF6Yj9HmdsV6ckCZEQ9oXaBo1qyBbEPeZZKPNED2F,30.00
12nPsXCoq3ZYdk99pxXQ461Y6hesDr6t7Ki1ih6xWK2D2tQJ,7.00
13Dh9cnMx4s9xcSQYiZc6QKkSpy5Ck7zfjqzf4Zw7s9HEfvN,20.00
139URAqLax8WqHhbY2v4Zmuy6n3UTiVNQWSftn4zGrNDvUYp,5.00
12K7pJSLcxxCxgVw6Qkr5948LY2MQamBVfdJocYbH8PYwXHc,30.00
1pJ8pNvxL4BBBipJdN9RNXR6MuVGeK4yqWEvSXEVDdu2veT,10.00
1pkCfR479fh6tjYmfzTDLtxwJhes1ZPjRNjR6nQ6oN46Pzh,75.00
13GwQQQpTKi78jPHHEW7eb2i3QYSpLrt93BwqiTMCUp9oiqd,5.00
1eAFuSDwcR4HSRHDkTFmf4iQTZ8SMK381jw3obwMcSbhH56,5.00
12Vxrvos3YvAKv96kpGQCdP6Jd7fBcoVepqs5AqCYrBERg5x,10.00
14BikmPsbqWXzEH87mswEcYUVuiG3VhXgh5dWmnHuJUChHi3,20.00
163AZADwuQzpRqjc5RWFrSFEk3S7sKzKgdJh23WEfbp7mNAm,5.00
14oc6r5KS3a6JQrVxAdbxc1eCerxj5axRDrnbHuy3QCqhWhn,12.00
14odUcxg2naD98zjZvmMTM8T9DbujfCQWtqNutQnfUs5PnRk,5.00
16hyhknZQw38ZftmQ5BCFCbxdErgAnKTsjYypCsd92reWXHy,20.00
13Ya8fBhA9rXKLnxJKNsdqLwstzFGCipGUL3bRt1JV343i6u,22.00
16ANTRy5S52jKHWtvvxapiiA7Exe6TkxXT3crTttU5rAzJSi,50.00
1KVtSEBsnqre4SmqK1ijTR63pJiXujPHpQfc53bRNsm5UV9,10.00
1TPmv9u7ciERieUPj4JMJsxQ1dQLSDJ5eSVwmfBBoP6e2wp,7.00
15JdK8D3bSTPWWajqFiaYcYjieNWPyGasUEmGFdwoP6LSn3w,5.00
16V3a6kt9pNY3iKb66vxUh6ZvKePNjsR6AhMwBPaqZXXKk6a,25.50
1EyC1aVnoFvHD6cvnvnYsceTXFav2imLthGMAWYF27RJ5AB,20.00
12vKpMqPbpaVFRhFvbYAKEifMHzmZQ56xQA3hLWopf5eD1eA,30.00
14xJyF3PMYSE34DkV2U5fbbYHSdsV4694PMimiE1qyCy7fyx,5.00
12setrSnrHwD7XbsdH5rvEkbeaDJpVkxR1vkuhFTC8Eofktc,675.00
13TtxCTFrHhrJKbCicWMH6p6be9bRwBRTmjvYtqmg5wkQuPT,62.50
15KHvpST4uYqR8wEgGbtuiNaUUJgvFa5Eh7ixoftNcxaDmsU,6.10
14SrLfQ3EWrc1jKoKNZR7jh2EC2kDi3R6mLCHTRH1tsV4yGj,"1,000.00"
14ypM46g8Qdh1WdMe6FkXRz8ZV7P9jskhVBjftpjKptWivc9,15.00
14SPyWqMhzJVYmnB8WnzY3JMdW85sxcfqQW73vW9caHDqbvN,8.00
125yCax9Wjge6tVHXzxxdoL6k65wobKUwvytEpYqgkz2hMmx,20.00
15rt2Lr3DVGAG2PrjLqpLFoACjYG3ii9AAdXR5tqmRhCdB5u,15.00
14M5ceqP9VmTGeHFBtFD3vjE8ShjqetEM7PuFskFbpKydpnU,25.00
16SrKQfioNAw7Gx7ZF25NKL1QXsRrLSaXrvBRdjShb77iEv9,10.00
13jK2xSYyY7NR39kvdBnYk2D3V2Gu2YsY5xAAzjpYYYXPXb3,11.65
13Y715hu1D3yzzJLLnbhGLTwg7kvMVt9ft9zeYShx3MQVASn,15.00
1jSPfZXeCHjc3umKiXAwxEHMR3uDx2EVdG8C1qZP3dki6CF,5.00
14zdn37q1GG1NEmvfYGidRNU3v7GsYNKEpmzeGxvQ9WExRVJ,16.40
14oiJP2SeKteWiq2vsDzHp93JjTm7w139QUQco1rYKDqukUj,24.00
1TQ1zHef6yvxB8HHdLguYuRLFDQq6nqMn2HKjqeTn75gW2o,6.20
15QQD3mdeeMtdZpne1hk3pUg4i6pEW8NtgPXnZSZaZYMnBQD,5.00
1sMzpSVrF39R3ZbZQSnCMvV8p1wnjBWdnjzrJ6SRf6GzE2X,5.00
12qABfuTNyvWPnzskMEzH3C6iAyk9Z48TiTcFV9nxjPmQAds,173.00
12CBH6y6YDNggS1nKDdAECasTQToUZ94BmkAVMpferaFTRJo,10.00
15KGvt1XCHWr3b4iCZnL2n378FwPh11u5NiEEcytoXJtNvB1,5.00
14z3CbKo2GrR7AbSqR6emyBugvj3whnjCtP7BKD5QXqKsdJC,10.00
14ixRLfeCkF63VHg4tRu4u42pTS7uKhdJQD8Vxm5tooVuQah,35.00
14rTiN52sFXaSKP3PLsLhKvEEv1fQnECoUZgHEJeJkaBy7VB,100.00
1WQUtG8pyRx3wPuP1doSXzx6koQ6cTx5xiKtWvw8toPVMVv,344.00
13gxQ54bdSUDd7S5J2716eKae2XFkLqHZbL3WLVJqxn7jRta,5.00
14hruEchEQn75zEaRAZW7jxNPhF6z8rya7k66rWYFinaB9c,103.00
14BnW9vyvsTWjz3aEyUBNrkpAWfXrkUzLe7cR9KTU3cM3dze,25.00
146acL8BSyMYHu2Qn2KR9KtV2avwCoFwFwm29t1Jop4ge7EC,25.00
145ZH9tCd8vnqQnfVHdRiZc72FSHTMPLRZupq1ju7fufy3hW,20.00
153UwmQafjZtkhDuDXsM5BTVpk8D3vrFkiehQz46t8h9yce5,5.25
14aeNopWtpmKrq5518QAyDNSPfGzSEt7CYsygzmykMqu88Nc,10.00
1xCnxnmXov9VSFejZ59tCpwGc4jnoVTTgP9vRp2r8NArpLy,5.00
13YPR1JweTFfjNUQGanhZnaCLRHpuCTAhN1NQgrXHiMgUwnH,10.00
12p7qCGJCWSymU3yyHtyNJagdUxVV8xn6bPYnFXmRmd89S1x,34.00
1e9yWmB3uAecEZaRdWqJHWfn9ooSVzi6tiMFURvSfwriRLr,5.00
14xN5sBW63VzArFrumrVBhUZsFkjYMZddFdJfYXVBVrFEuAX,5.00
131Fhkx2a4vUUdSVdmsARAEAD6WcXhtX49uthEwsczuFnTP6,6.20
133wgVPd55YNGbsFNjEBHWv2mmgFqVm9QQbKusVq1D879yop,12.00
13txiZJ8oiVcnNKzzYgvoT5mdZDHEdoU7weN3c9x6BQVaSWe,30.00
15V6tiB217BAPexqeenWebbrcL1PqVd4Qq7VPpo1LuKKZqDs,5.00
14QvqdDw5j2AbkBtcBFEoxED6kSzyBrrB9MfCQrgmJuCfbw,5.00
14zPpRZjerpz21b6CR52PWSDR5yj6zHK54Bhmv3Nsy9zfFNE,200.00
14iJQgC8JxhHX79a9SuSv8NYtGQmnGWZC7ReYAWJ7Yqt4Q8V,17.00
16VJDXziDxwQexmtr1kRterjkNjjbHnG9cG7an7VA6EVpq2m,10.00
16RuAiEL6vGd8bX7SmhjfVC57di7saPdYkfixCKz9n6LoqSi,250.00
129KyMzT2DwLmian9ryycKu7VwBXa5jeYAgkja7fJ8eJfA5Y,10.00
12pBpduQqbXbgK59XMrb1kSvYwFBbPKgi52qGArc5sjqdKz1,5.00
13KJGJuNWznBKpqpsdqXdP3KuXtAiCwaN563GYyvisYNELuN,5.00
16Czx7CeCwvwNTytq86ZPPMKqsTDzumNMtkr3zZJN8trP2Rx,100.00
12KUaAud5sYuStefi3FnepqhQjcDx5ExcAaEgZqJo6WQCS6n,10.00
16V1GbdTzQz7Xw4RzLridgzmn5wyg6SbSaCgn94KXgMkvytX,140.00
14adRrZGd52ZXsE12tP9bADDY7zmTq3ZDfyQx7prKZQSgPJs,7.00
158PQjLUWPhW5RxVruKGFawcrCLKt3sQAaWKe7Q5YdtyAin1,800.00
1Tz3q1bexos19yHe1ehc6vRN6HfENSUcy1UxtaSY8iKhtiL,8.00
1jFoBQJ5Hep8A57KrNRnNGUiXPRTVyExyVaSMTdaoFfpavE,5.00
12pr684uDs2CDasd1b4qLkHFht5XMVpbF2gX4Vj1XNoka2Gx,50.00
14uKrA26rx2HVzsFjQsCenLUmkK59bBVSK543GgwKQVM85qq,100.00
15zJHkVc88eiXW5quoYTNmrg8Yj64S3ZC9FQrHUtCjBxSG9i,100.00
12p7gcHw3K6ndosYMaMyn2TTVVBLAHiUWSoEZD8LYDWpxpEm,5.00
1366JKd33R1ikq1N1878vpXJJTeor5cj4Dd7CoxPkiAt1Ue4,38.00
12gEqc92a6EFVKeakzh8NHFWu2cYgNxTYeuPZU4TuwgbPizc,60.00
162tnnQ8NcZReJoSASH1wyab69Xrc4c2cUnHtYk7TqRtW6fV,10.00
1Tpq1Hm3SxXn3X8crjuYdEkdEygiy5RzjMgTm2HhDKxwfCL,15.00
12zrNCQATW4YjcUxPe7oybckCR579WyP8WqWZ5Yu9tdKqxzy,50.00
14i7vNMde1jcT7KMPbXpvXW52LRxgzWBdXzcTXfGS7XjKXae,5.00
15azyfpYXTLhymuDfN5QbnXmVy3G1V9iQ2B8WKjQrPYHS8Z7,55.00
121r9YbbnaAXW2g9kpjEWyijhf691XgHiocL7SG7emNnE21N,10.00
1uZNyBkTisYoRYZb7ckK2WdJDbcP6zBgFJdVhnipWVWph2z,"10,128.00"
12xkGPWDS5wMfJUJ3itFqUayF9PZ2ptHNjXQoPBZX8Ae4JME,5.00
13NH7mDesYpcxtpRUowPQbWWcBTUafTGqqdvBGGqvAXDKMx3,7.00
14r2JNjj2uaHGN6sNqgB6QWnrtYNdaUBVM7zXopAGZWnw4KC,40.00
14fostPyFWvJwiitsEeYKzSka13L6ndKhEY1PatcUw13EXPA,30.00
13idWSJAaB2F2jZ2UZ6xjoumurpUS13DshyjvSWR8rXXMgtW,55.00
14iUWk9Bum8JGj4JN8H4FN9RMvKE5Uguba7tMviab2BAskm3,10.00
13j1QG7ZzgYECVDi7Zi9r9ER9w94UNnYxJWKcCvG2FRh14Zq,10.00
1pea7w2PuucPqmLJjUyGBxvK7oERcopGUHkEjEiZWtdutp8,25.00
1xpJkPvAoB22gKegWrBeeqX2fa9QEDyFA6pKkossdkbivW3,"10,000.00"
15GGNmhxk1q5sgHXswi57Yy5HXUHogCMSTi9RkMNmnn7U6fY,5.00
1pM8AhRFeQMZM1f8JdgzJztzxbRfWRZdktseyPyesLrBSxA,5.00
1zkRkpCbD2nhB6vMEwxYxAsLh5SYYXXSVmatviKSk86SFFC,"200,000.00"
148zPREJufeWjeXtfxwmNL9dXPJb28Fs59ypxY561HNrWqDX,10.00
13j752GYjpZsWbvQxR8DeMKh5Dmj2jyohZbVFK372rRBD1ML,500.00
112Cr4WJ5k5e8R4jxSbqDvKVWzBuE5TcTMuet5fC4ooFj174,5.00
13BKrnzYqZuTuSpTdcuAwep2YXyaNr9mwrSqz7sheSkTnKVx,308.00
14e6S3Hr6R7rusbi5CshSZevje8JkrZ7Vr4JxPE1oT3KfG2j,6.00
15XxkgA8xZCwCLuT1qfeZoyCa8o3wDqqnGbdRJkkY4y27qYU,5.00
165t6mmrE1TEFXjqdeUv4ZFRxJsvaxyLY44c69jJQnSuD3Qc,7.50
13WPtaBnwjURVUW1YTCKyrFVh2zUo2gU7W2WjQiSwwcVfWbr,258.00
15DG5t7S8tKSxm1xP8jarLZ7BNyq8n7TPJbCSzDmsk9QxZdV,600.00
12EtpirXFjZ6j6CwKVFA9EUtYc7kLELoCXTdCyTFusvLGrJ6,"1,018.00"
16iiyVsXjJ3Mn36qEhxCy1emzJ6XPDsLjMaipRnarzsosrai,"4,518.00"
12rcn3Am1RNDW3tRTPTb69Zit8oiASeubecLXq7DxDYNkN9E,5.00
16Ug6VMuEXfLFLuKULQUo81cuJ6UmUU1NnJk6RDt3g7KWxgN,5.00
15UiEJDcDLHS7RZFkUAbi7anmHZZy9Ywd9Dh9maknvZQtqsB,145.00
13eJqAr7rCBZUghMw9i3e4eQS6rwCwHPbj9RBg7SWfJUibfk,104.50
12DsM2oXxD6yVJeBwhtATSwxX7TbwzaBWu36piqrjKNoj6qH,"2,688.00"
15oNFCjcMCbhdARtwndKQQ3udmpe9Z29rikXr7cEossU6s7i,54.00
12n6Jw44D5Ac87Usqo4J3JX6bhyapJaJjp9FsCTrCufq5KLs,20.00
12Mg7nrFX9HFiaKuXL6N2r6pkmzDPHoM1t1XhA5E4YfcNmYZ,6.00
119pnqsQCtRrTiqxdjesM5viB7fFvSe6d3545MKnXpVzrSJ,6.50
15ShfcHWntwS8rissLEaCDT7pb8NhgB2HDwtsUcZiNe77eSC,10.00
13B55pygmSobcqUzF58buJfSkHmAKaqDiV7BhWPFX2ziDVnY,30.00
1TsxmYfLeUFMiB8NeqqJjVsRhugPp5c7uuJZtGYhoZCU5Vi,133.90
12sWCYyxz6uDcxMimg37XY6BPARkNL6ws57BK2rapCweqvmA,500.00
1L8Pij16bBgPwFhjbXR5enro3DVFLmKmdmHY22S8Ar3pCd9,"3,005.00"
14QfYrQaDgM5pXCjLmTtNF5cgk3EcncBbdfM3394KhxDdH4Y,5.00
16f2PAmWAxRc2pxDnvasioka4Xk5zqkUpqNENmXEH2y3Ahkr,10.00
14gKgZyEWGYwD6qDQAFM89oeeD8iMwx3ent7RQN29yuXiJXV,7.60
12zTpBhqx1EkGVqwRwuBGfCDp4XVT1d3jjq98ZiSBPP12Sni,5.00
1hcyKFrzt2pa834HxQRGfmBsjyeDXVaD7dxFci1rGbyyU4x,10.00
13mJosCvGo5GgaEqmDexeQAzSAzuyQBuceTHoY4AdNfmZRvz,5.00
12CEZiPQ4XRNFRygLp565VNgVZCWG31wsvFmqNiaoJq6yN6w,27.00
1xHnKFnJTzihf8GuGf16Zwkk5wk7uxJ3G9vvBVHVA6AQvwY,20.00
1YuVCXUupitj7QRNFE8kb5WyTed7JjMUcoCbMW4XAeic6nX,5.00
15K8pyDgNp26yusb7Zz2FRAqUj7CQomwuXjspkvgbib4UfJY,55.00
16Y2rpZay2TyYt6DhYKCzenVMqkpj9rZx5fHiWJ8FmsjdAez,5.00
1Ny3srG6KeJUe4u6R9c8DtrR998Mj9VkK14DcBKhLx8GPDP,142.00
14dooCKX7tr4i4yj2bovWyWcrHsi6iWmwQs9p9MJFYtv6d1N,10.00
12Td1QpLuTtRQ2etU8z2iJd1gHEAMG8jpp1E9vrA66YiYfez,132.50
1HAuyavXr9bMASsMotndCQpZ6Nj2YpNcrxE9MDuwNMiF8ng,5.50
12E9ub9NibckkDZF5YnEi2LYy9fzhmPVHQq2dVBzg4q1EnZ1,20.00
16K7RSBM52aHKH8ezvfr1vNoP4XfyuAb9ZgygWoHUL5RVixW,5.00
16Q57W6PbdwJnwFywBrfExyCxMEKxWUcrNy8Y1f9L3mn7v2c,31.00
14QNooyJPH2Gedg88zgXuW5NNh5qWXLAJtjUs1HFv7PZkKFt,5.00
14SothhRGsjNKDjNTk95TDyCA6NUHVufNTc1Y3XxKinxWVV4,8.00
14s4n2eQbB7NT5SmkZvwwKPEyZfo5vyiPryJbBS29Mb3unKD,5.00
14iZMJKG9LKtzaGJqroHr6cSHQ6Ux4Nbdte1GSE4UZf7N9Zi,10.00
